"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1453315849301938179""",https://twitter.com/ProfTurnusol/status/1453315849301938179,"27 Oct 2021 11:01:14","""We reconstructed time-series of seagrass meadows over the last 70 – 130 years from 547 sites

These sites spanned 7 bioregions, filled historical gaps, and covered 1/10 of global seagrass habitats

@bluecology @turschwell@ConnollyLab @redlipblenny @globalwetlands

#CWTC21 2/5 https://t.co/c6ukd9w9QA""",ReTweet,"""Twitter Web App""",4,0,"""""",English,"""230716440""","""Rebublic of Türkiye""",ProfTurnusol,"""former EU EEA Turkish Government European Topic Centre biodiversity ETC/BD Task Manager France National Nature History Museum Latin Quartier Paris""",Non-Verified,https://twitter.com/ProfTurnusol,726,4995,"26-Dec-2010 12:58:58"
"""1453315791189852162""",https://twitter.com/Bats_Mas/status/1453315791189852162,"27 Oct 2021 11:01:00","""Mangrove Forests around the world are under imminent threat. They are turning into cesspits of fossil-fuel based solid waste and industrial &amp; agrochemical runoff.
We must come together to globally monitor and restore these key ecosystems. #CWTC21 @globalwetlands #mangroves https://t.co/2Gt98ngiWX""",ReTweet,"""Twitter for iPhone""",5,0,"""""",English,"""1147822280921292800""","""MariaMN""",Bats_Mas,"""PhD student on Bat conservation and wetlands #bats #batacoustics #batconservation #wetlands #climatechange - Natural Science Museum of Granollers, BiBIO""",Non-Verified,https://twitter.com/Bats_Mas,357,336,"07-Jul-2019 10:58:52"
"""1453315601884086275""",https://twitter.com/bluecology/status/1453315601884086275,"27 Oct 2021 11:00:15","""Mangroves are sinks for carbon and plastics - we don't yet know how plastic pollution affects their #bluecarbon potential 
@AnushaRajkaran explains
#CWTC21 https://t.co/KxQqwToWPv""",Tweet,"""Twitter for Android""",0,4,"""""",English,"""268379363""","""Chris Brown""",bluecology,"""I help data tell stories about more effective environmental decisions. Working in marine ecosystem modelling, statistics and conservation planning.""",Non-Verified,https://twitter.com/bluecology,3586,927,"18-Mar-2011 17:07:54"
"""1453315593944264705""",https://twitter.com/globalwetlands/status/1453315593944264705,"27 Oct 2021 11:00:13","""Mangrove Forests around the world are under imminent threat. They are turning into cesspits of fossil-fuel based solid waste and industrial &amp; agrochemical runoff.
We must come together to globally monitor and restore these key ecosystems. #CWTC21 @globalwetlands #mangroves https://t.co/2Gt98ngiWX""",ReTweet,"""Twitter Web App""",5,0,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453315538885623809""",https://twitter.com/globalwetlands/status/1453315538885623809,"27 Oct 2021 11:00:00","""Join Carmen Danae Azor, Founder, Defensores Ambientales, with our final presentation for #CWTC21

Click here 👉@CarmenDanae https://t.co/tFgV4xpp6e""",Tweet,"""Twitter Web App""",0,6,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453315488822353929""",https://twitter.com/WalthamNathan/status/1453315488822353929,"27 Oct 2021 10:59:48","""And that’s a wrap! #CWTC21 

What and incredible body of #coastal #wetland research

Scroll through and review your favourite presentations again, from beginning to end! 👇

Thanks @globalwetlands for hosting! https://t.co/Udo4yIDUqN""",ReTweet,"""Twitter Web App""",4,0,"""""",English,"""1030089975788789760""","""Dr Nathan Waltham""",WalthamNathan,"""Coastal science, wetlands, ecology, urban seascapes, restoration, outdoors, learning new things, global ecosystem change. Can be found near the coffee""",Non-Verified,https://twitter.com/WalthamNathan,1194,1609,"16-Aug-2018 13:52:43"
"""1453315366449520655""",https://twitter.com/CarmenDanae/status/1453315366449520655,"27 Oct 2021 10:59:19","""🔴 LIVE presentation #CWTC21
Welcome @AnushaRajkaran our keynote speaker presenting ""The impact of heavy metals and microplastics on the provision of ecosystem services by coastal habitats.""

Watch the presentation: 
https://t.co/857hJ1s9P8 

Leave Q's or comments below⬇️""",ReTweet,"""Twitter Web App""",6,0,"""""",English,"""438762064""","""Carmen Danae""",CarmenDanae,"""Environmental Artist & Activist advocating for Climate Justice""",Non-Verified,https://twitter.com/CarmenDanae,572,717,"17-Dec-2011 00:20:10"
"""1453315242964914179""",https://twitter.com/ChristinABuelow/status/1453315242964914179,"27 Oct 2021 10:58:49","""And that’s a wrap! #CWTC21 

What and incredible body of #coastal #wetland research

Scroll through and review your favourite presentations again, from beginning to end! 👇

Thanks @globalwetlands for hosting! https://t.co/Udo4yIDUqN""",Tweet,"""Twitter Web App""",4,17,"""""",English,"""4569414259""","""Christina Buelow""",ChristinABuelow,"""Coastal ecologist navigating spaces where land meets sea | Research Fellow @globalwetlands | @GriffithARI | Views my own""",Non-Verified,https://twitter.com/ChristinABuelow,380,828,"15-Dec-2015 21:43:00"
"""1453315032045875203""",https://twitter.com/TropWATER/status/1453315032045875203,"27 Oct 2021 10:57:59","""Join Nathan Waltham, Research Scientist, James Cook University, presenting next at #CWTC21 

👉Click here: @WalthamNathan https://t.co/8CgHkbNan4""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""1373712176""","""TropWATER""",TropWATER,"""Water science, resource management and the ecology of aquatic ecosystems #Seagrass #Mangrove #GBR #Turtle #JCU""",Non-Verified,https://twitter.com/TropWATER,4184,3072,"23-Apr-2013 03:33:59"
"""1453315005999419397""",https://twitter.com/ewsrnb/status/1453315005999419397,"27 Oct 2021 10:57:53","""Saltmarsh &amp; Mangrove ecosystems are important #NatureBasedSolutions to #ClimateChange, removing carbon from the environment &amp; storing it at very high rates. Most of this #BlueCarbon is stored in the soil, but amounts can be highly variable #CWTC21 @globalwetlands 1/5 https://t.co/ksYsGoXR9I""",ReTweet,"""Twitter Web App""",24,0,"""""",English,"""54910961""","""Rebecca Stevenson""",ewsrnb,"""Human being who tries to human. Not sure it’s working.""",Non-Verified,https://twitter.com/ewsrnb,95,411,"08-Jul-2009 14:28:44"
"""1453314837212237830""",https://twitter.com/ProfTurnusol/status/1453314837212237830,"27 Oct 2021 10:57:13","""Global analyses often oversimplify nature and human impacts, but in this short video @SieversSci
 explains how we can map the nuances in large scale indicators and get more out of big datasets
#CWTC21 https://t.co/CllbMRrBLf https://t.co/WuFHOrP3j2""",ReTweet,"""Twitter Web App""",4,0,"""""",English,"""230716440""","""Rebublic of Türkiye""",ProfTurnusol,"""former EU EEA Turkish Government European Topic Centre biodiversity ETC/BD Task Manager France National Nature History Museum Latin Quartier Paris""",Non-Verified,https://twitter.com/ProfTurnusol,726,4995,"26-Dec-2010 12:58:58"
"""1453314630655176710""",https://twitter.com/sophkaterussell/status/1453314630655176710,"27 Oct 2021 10:56:23","""🔴 LIVE presentation #CWTC21
Welcome @AnushaRajkaran our keynote speaker presenting ""The impact of heavy metals and microplastics on the provision of ecosystem services by coastal habitats.""

Watch the presentation: 
https://t.co/857hJ1s9P8 

Leave Q's or comments below⬇️""",ReTweet,"""Twitter for Android""",6,0,"""""",English,"""976652774636077056""","""Sophie Russell""",sophkaterussell,"""MPhil in Coastal Ecology at the University of Adelaide""",Non-Verified,https://twitter.com/sophkaterussell,126,157,"22-Mar-2018 02:52:21"
"""1453314519145410563""",https://twitter.com/LizDolphinfluff/status/1453314519145410563,"27 Oct 2021 10:55:57","""Coastal wetlands don’t get enough attention in the international policy arena – think #SGDs #CBD – but why? 

We looked at the inclusion of wetlands in global #ecosystem assessment frameworks and highlight gaps in data that hinder uptake

#CWTC21 1/5""",ReTweet,"""Twitter for Android""",23,0,"""""",English,"""2681647628""","""Liz *Double Shot* Darvill 💉💉""",LizDolphinfluff,"""Playing with puppies, paint and molten glass helps keep me sane. Decided to invent an emotion - uqusquarkkle - feel free to use. Synesthete of many colors""",Non-Verified,https://twitter.com/LizDolphinfluff,2723,3497,"26-Jul-2014 07:24:19"
"""1453314279982047242""",https://twitter.com/JJ_Angelus/status/1453314279982047242,"27 Oct 2021 10:55:00","""Reporting mangrove restoration key metrics &amp; indicators, using a standard approach, provides a critical tool to practitioners for evaluating their own efforts &amp; a baseline for future restoration. Such a tool was introduced by @Mangroves at: https://t.co/ZwLdwZuR5L #CWTC21 5/5 https://t.co/iQyoVPQxul""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""30588028""","""JJ Angelus #SciComm""",JJ_Angelus,"""| Communication Science (UvA) | Environmental Science (NUS) | Vegan | #Educator #Climatechange #WomenInScience 
https://t.co/MB1NYcNcBD
RT ≠ ENDT 🚫 No DM""",Non-Verified,https://twitter.com/JJ_Angelus,3317,1519,"12-Apr-2009 03:03:59"
"""1453314173450915840""",https://twitter.com/JJ_Angelus/status/1453314173450915840,"27 Oct 2021 10:54:34","""Information such as land tenure, cost breakdowns &amp; the duration of post-restoration monitoring were rarely recorded. This makes it challenging to understand drivers of #restoration success, cost-effectiveness &amp; long-term trends in outcomes #CWTC21 4/5 https://t.co/C9J05047W1""",ReTweet,"""Twitter for Android""",3,0,"""""",English,"""30588028""","""JJ Angelus #SciComm""",JJ_Angelus,"""| Communication Science (UvA) | Environmental Science (NUS) | Vegan | #Educator #Climatechange #WomenInScience 
https://t.co/MB1NYcNcBD
RT ≠ ENDT 🚫 No DM""",Non-Verified,https://twitter.com/JJ_Angelus,3317,1519,"12-Apr-2009 03:03:59"
"""1453314157428633603""",https://twitter.com/JJ_Angelus/status/1453314157428633603,"27 Oct 2021 10:54:31","""We developed a Candidate Indicator Set of metrics that comprehensively describe a mangrove restoration project. Using a systematic literature search we examined 100 case studies to identify the range &amp; quality of reported information relative to our framework #CWTC21 2/5 https://t.co/suNUvLg4JS""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""30588028""","""JJ Angelus #SciComm""",JJ_Angelus,"""| Communication Science (UvA) | Environmental Science (NUS) | Vegan | #Educator #Climatechange #WomenInScience 
https://t.co/MB1NYcNcBD
RT ≠ ENDT 🚫 No DM""",Non-Verified,https://twitter.com/JJ_Angelus,3317,1519,"12-Apr-2009 03:03:59"
"""1453314079305601027""",https://twitter.com/JJ_Angelus/status/1453314079305601027,"27 Oct 2021 10:54:12","""#Mangroverestoration can provide multiple ecosystem service &amp; biodiversity benefits. However, information on mangrove restoration is disparate, with project outcomes and failures often underreported. Here, we review the consistency of reporting in published literature #CWTC21 1/5 https://t.co/VssMESwDq1""",ReTweet,"""Twitter for Android""",16,0,"""""",English,"""30588028""","""JJ Angelus #SciComm""",JJ_Angelus,"""| Communication Science (UvA) | Environmental Science (NUS) | Vegan | #Educator #Climatechange #WomenInScience 
https://t.co/MB1NYcNcBD
RT ≠ ENDT 🚫 No DM""",Non-Verified,https://twitter.com/JJ_Angelus,3317,1519,"12-Apr-2009 03:03:59"
"""1453313307926925317""",https://twitter.com/WalthamNathan/status/1453313307926925317,"27 Oct 2021 10:51:08","""Global analyses often oversimplify nature and human impacts, but in this short video @SieversSci
 explains how we can map the nuances in large scale indicators and get more out of big datasets
#CWTC21 https://t.co/CllbMRrBLf https://t.co/WuFHOrP3j2""",ReTweet,"""Twitter Web App""",4,0,"""""",English,"""1030089975788789760""","""Dr Nathan Waltham""",WalthamNathan,"""Coastal science, wetlands, ecology, urban seascapes, restoration, outdoors, learning new things, global ecosystem change. Can be found near the coffee""",Non-Verified,https://twitter.com/WalthamNathan,1194,1609,"16-Aug-2018 13:52:43"
"""1453313275039338496""",https://twitter.com/WalthamNathan/status/1453313275039338496,"27 Oct 2021 10:51:00","""New tech offer an exciting opportunity to assess organisms’ traits &amp; functional attributes. We employed semi-autonomous computer vision to study 🦀 in wetlands, measuring their size, colour, rate of movement, feeding &amp; bioturbation rates, among other variables #CWTC21 3/5 https://t.co/kHX4SppxFn""",ReTweet,"""Twitter Web App""",3,0,"""""",English,"""1030089975788789760""","""Dr Nathan Waltham""",WalthamNathan,"""Coastal science, wetlands, ecology, urban seascapes, restoration, outdoors, learning new things, global ecosystem change. Can be found near the coffee""",Non-Verified,https://twitter.com/WalthamNathan,1194,1609,"16-Aug-2018 13:52:43"
"""1453313155426238468""",https://twitter.com/ChristinABuelow/status/1453313155426238468,"27 Oct 2021 10:50:32","""🔴 LIVE presentation #CWTC21
Welcome @AnushaRajkaran our keynote speaker presenting ""The impact of heavy metals and microplastics on the provision of ecosystem services by coastal habitats.""

Watch the presentation: 
https://t.co/857hJ1s9P8 

Leave Q's or comments below⬇️""",ReTweet,"""Twitter Web App""",6,0,"""""",English,"""4569414259""","""Christina Buelow""",ChristinABuelow,"""Coastal ecologist navigating spaces where land meets sea | Research Fellow @globalwetlands | @GriffithARI | Views my own""",Non-Verified,https://twitter.com/ChristinABuelow,380,828,"15-Dec-2015 21:43:00"
"""1453313058101612545""",https://twitter.com/tvadya/status/1453313058101612545,"27 Oct 2021 10:50:08","""Mangrove forests sequester disproportionally large amounts of CO2 &amp; thus there is considerable interest in restoration to mitigate &amp; adapt to climate change. #Restoration can provide multiple ecosystem service benefits, such coastal protection &amp; supporting fisheries #CWTC21 1/5 https://t.co/PnhFp4IpDr""",ReTweet,"""Twitter Web App""",23,0,"""""",English,"""391386205""","""Tasya Vadya Sarira""",tvadya,"""Conservation biology, spatial science and technology, and ecosystem services for the Asia Pacific. Research fellow @NUSCNCS 🛰️ 🌏🌊🌾🌳🐾

Tweets my own.""",Non-Verified,https://twitter.com/tvadya,410,723,"15-Oct-2011 13:57:01"
"""1453313057950552065""",https://twitter.com/SatelliteSci/status/1453313057950552065,"27 Oct 2021 10:50:08","""Coastal wetlands don’t get enough attention in the international policy arena – think #SGDs #CBD – but why? 

We looked at the inclusion of wetlands in global #ecosystem assessment frameworks and highlight gaps in data that hinder uptake

#CWTC21 1/5""",ReTweet,"""Twitter for Android""",23,0,"""""",English,"""14757999""","""Dr Robbi Bishop-Taylor 🛰️🌎🌊""",SatelliteSci,"""Coastal Earth Observation Scientist at #DigitalEarthAU @GeoscienceAus. Using satellites, #datascience & #dataviz to study the Earth through time & space 🛰️🌎🌊""",Non-Verified,https://twitter.com/SatelliteSci,5541,5308,"13-May-2008 12:32:37"
"""1453313021741133827""",https://twitter.com/globalwetlands/status/1453313021741133827,"27 Oct 2021 10:50:00","""🔴 LIVE presentation #CWTC21
Welcome @AnushaRajkaran our keynote speaker presenting ""The impact of heavy metals and microplastics on the provision of ecosystem services by coastal habitats.""

Watch the presentation: 
https://t.co/857hJ1s9P8 

Leave Q's or comments below⬇️""",Tweet,"""Twitter Web App""",6,16,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453312926874361867""",https://twitter.com/SatelliteSci/status/1453312926874361867,"27 Oct 2021 10:49:37","""Introduction 
Hello, I am a post-doc in Coastal Study Institute at East Carolina University. My presentation today is 'quantifying mangrove forest canopy regrowth after Hurricane Irma with NASA G-LiHT airborne Lidar'. 
#CWTC21 1/5 https://t.co/PPvunqsDc9""",ReTweet,"""Twitter for Android""",5,0,"""""",English,"""14757999""","""Dr Robbi Bishop-Taylor 🛰️🌎🌊""",SatelliteSci,"""Coastal Earth Observation Scientist at #DigitalEarthAU @GeoscienceAus. Using satellites, #datascience & #dataviz to study the Earth through time & space 🛰️🌎🌊""",Non-Verified,https://twitter.com/SatelliteSci,5541,5308,"13-May-2008 12:32:37"
"""1453312920775913472""",https://twitter.com/mpalaciossubiab/status/1453312920775913472,"27 Oct 2021 10:49:36","""As host of Australia’s national platform for underwater #computervision, we automatically identify and count fish in coastal wetlands, accurately even at high numbers in #BRUVS. Learn more at:
https://t.co/w0FAULg8C8

Hear from @eco_ell
https://t.co/LhBAX3mLv8

#CWTC21 2/5 https://t.co/RZ9OfqGDYp""",ReTweet,"""Twitter for Android""",19,0,"""""",English,"""4845514095""","""Mauricio Palacios""",mpalaciossubiab,"""""",Non-Verified,https://twitter.com/mpalaciossubiab,240,188,"25-Jan-2016 13:39:25"
"""1453312701409611778""",https://twitter.com/NUSCNCS/status/1453312701409611778,"27 Oct 2021 10:48:43","""#Mangroverestoration can provide multiple ecosystem service &amp; biodiversity benefits. However, information on mangrove restoration is disparate, with project outcomes and failures often underreported. Here, we review the consistency of reporting in published literature #CWTC21 1/5 https://t.co/VssMESwDq1""",ReTweet,"""Twitter Web App""",16,0,"""""",English,"""1277473700346904582""","""NUS CNCS""",NUSCNCS,"""NUS Centre for Nature-based Climate Solutions - driving policy-relevant science and empowering humanity to respond to today’s climate challenges""",Non-Verified,https://twitter.com/NUSCNCS,723,156,"29-Jun-2020 05:27:45"
"""1453312371552890893""",https://twitter.com/LadiesOfLandsat/status/1453312371552890893,"27 Oct 2021 10:47:25","""Extreme #weather events cause 11% of global #mangrove forest loss &amp; ~40% mangrove forests are distributed in #cyclone prone areas
Evidence on impacts of cyclones on mangrove biomass is mixed
Lets try to understand impact on mangrove shorelines using #Sundarbans case
#CWTC21 [1/5] https://t.co/zn1yRR4UCV""",ReTweet,"""Twitter Web App""",11,0,"""""",English,"""955505453554851841""","""Ladies of Landsat""",LadiesOfLandsat,"""#WomenInRemoteSensing | #STEMinism | We 💜 @SistersofSAR! | 🐦 by @morganahcrowley, @katefickas, @mhalabisky1, @flasmendes, @its__Agnes, & @M_Stuhlmacher""",Non-Verified,https://twitter.com/LadiesOfLandsat,7905,4632,"22-Jan-2018 18:20:27"
"""1453311750980444161""",https://twitter.com/MangroveTracker/status/1453311750980444161,"27 Oct 2021 10:44:57","""Join Nathan Waltham, Research Scientist, James Cook University, presenting next at #CWTC21 

👉Click here: @WalthamNathan https://t.co/8CgHkbNan4""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453311682269306885""",https://twitter.com/MangroveTracker/status/1453311682269306885,"27 Oct 2021 10:44:40","""Tech &amp; analytical challenges hinder us from applying this approach in real time &amp; to other species. Disciplines like #technoecology &amp; #ecoinformatics are alleviating challenges &amp; ensuring that autonomous systems are reliable, sustainable, reproducible &amp; benefit nature #CWTC21 5/5 https://t.co/15hKolwYq4""",ReTweet,"""Twitter for Android""",4,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453311634856833028""",https://twitter.com/KerryleeRogers_/status/1453311634856833028,"27 Oct 2021 10:44:29","""Hello! Our research focuses on understanding and mapping the spatiotemporal changes in mangrove cover in the coastal megacity of Mumbai, with an aim to support mangrove conservation and local environmental policymaking. #CWTC21 1/5 https://t.co/8b8P2lywS2""",ReTweet,"""Twitter for iPhone""",7,0,"""""",English,"""4184424494""","""🌏🌊🌳Dr Kerrylee Rogers""",KerryleeRogers_,"""Coastal scientist, Associate Prof @UOW, Co-director @GeoQuEst_UOW. Passionate about family, sustainability science, nature. Random tweets of thoughts & opinions""",Non-Verified,https://twitter.com/KerryleeRogers_,2198,2128,"09-Nov-2015 23:54:22"
"""1453311597842026504""",https://twitter.com/haradaoceans/status/1453311597842026504,"27 Oct 2021 10:44:20","""Species diversity, their functional attributes &amp; traits underpins ecosystem functioning. However, we often assess ecosystems’ biodiversity solely by species census. Wouldn’t be better to explicitly measure functions that species perform in the ecosystem? 🤷🏽‍♂️ #CWTC21 1/5 https://t.co/F1dIihKOiI""",ReTweet,"""Twitter for iPhone""",14,0,"""""",English,"""736195088234094592""","""Dr Yota Harada""",haradaoceans,"""Marine ecologist research fellow @JAMSTEC_PR""",Non-Verified,https://twitter.com/haradaoceans,197,440,"27-May-2016 13:59:21"
"""1453311542846533645""",https://twitter.com/MangroveTracker/status/1453311542846533645,"27 Oct 2021 10:44:07","""With this information we assessed the trait &amp; functional makeup of different crab species &amp; crab communities across space at relatively low cost (money &amp; time). These attributes can potentially serve as early diagnostics of ecosystem functioning/health #CWTC21 4/5 https://t.co/S7l8xTmBh0""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453311486227529738""",https://twitter.com/eraimundez/status/1453311486227529738,"27 Oct 2021 10:43:54","""Tech &amp; analytical challenges hinder us from applying this approach in real time &amp; to other species. Disciplines like #technoecology &amp; #ecoinformatics are alleviating challenges &amp; ensuring that autonomous systems are reliable, sustainable, reproducible &amp; benefit nature #CWTC21 5/5 https://t.co/15hKolwYq4""",ReTweet,"""Twitter for Android""",4,0,"""""",English,"""99858669""","""Elena Raimundez U.""",eraimundez,"""Caraqueña, geminiana del 31 de mayo, Día Internacional de NO FUMAR y Día del egresado de la UUUCV!!! pero ahora también UeSBista!!!""",Non-Verified,https://twitter.com/eraimundez,629,1199,"28-Dec-2009 04:20:06"
"""1453311221571096576""",https://twitter.com/KerryleeRogers_/status/1453311221571096576,"27 Oct 2021 10:42:51","""Extreme #weather events cause 11% of global #mangrove forest loss &amp; ~40% mangrove forests are distributed in #cyclone prone areas
Evidence on impacts of cyclones on mangrove biomass is mixed
Lets try to understand impact on mangrove shorelines using #Sundarbans case
#CWTC21 [1/5] https://t.co/zn1yRR4UCV""",ReTweet,"""Twitter for iPhone""",11,0,"""""",English,"""4184424494""","""🌏🌊🌳Dr Kerrylee Rogers""",KerryleeRogers_,"""Coastal scientist, Associate Prof @UOW, Co-director @GeoQuEst_UOW. Passionate about family, sustainability science, nature. Random tweets of thoughts & opinions""",Non-Verified,https://twitter.com/KerryleeRogers_,2198,2128,"09-Nov-2015 23:54:22"
"""1453311022706593801""",https://twitter.com/MangroveTracker/status/1453311022706593801,"27 Oct 2021 10:42:03","""New tech offer an exciting opportunity to assess organisms’ traits &amp; functional attributes. We employed semi-autonomous computer vision to study 🦀 in wetlands, measuring their size, colour, rate of movement, feeding &amp; bioturbation rates, among other variables #CWTC21 3/5 https://t.co/kHX4SppxFn""",ReTweet,"""Twitter for Android""",3,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453310851428102154""",https://twitter.com/MangroveTracker/status/1453310851428102154,"27 Oct 2021 10:41:22","""The problem is that measuring species traits &amp; functions is more difficult and more expensive than creating species list. Particularly for cryptic taxa such as intertidal 🦀, or many other invertebrates, that fuel important energy and matter processes in wetlands  #CWTC21 2/5 https://t.co/ggX7HPVJO7""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453310679100895238""",https://twitter.com/MangroveTracker/status/1453310679100895238,"27 Oct 2021 10:40:41","""Species diversity, their functional attributes &amp; traits underpins ecosystem functioning. However, we often assess ecosystems’ biodiversity solely by species census. Wouldn’t be better to explicitly measure functions that species perform in the ecosystem? 🤷🏽‍♂️ #CWTC21 1/5 https://t.co/F1dIihKOiI""",ReTweet,"""Twitter for Android""",14,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453310513136340992""",https://twitter.com/jackson_stock/status/1453310513136340992,"27 Oct 2021 10:40:02","""Coastal wetlands don’t get enough attention in the international policy arena – think #SGDs #CBD – but why? 

We looked at the inclusion of wetlands in global #ecosystem assessment frameworks and highlight gaps in data that hinder uptake

#CWTC21 1/5""",ReTweet,"""Twitter for iPhone""",23,0,"""""",English,"""936443719066181632""","""Jackson Stockbridge""",jackson_stock,"""PhD candidate @uniofadelaide looking at the methods we use to quantify multiple stressors on our oceans""",Non-Verified,https://twitter.com/jackson_stock,396,458,"01-Dec-2017 03:55:55"
"""1453310498280296455""",https://twitter.com/MangroveTracker/status/1453310498280296455,"27 Oct 2021 10:39:58","""Join César Herrera, Research Fellow, Griffith University, presenting next at #CWTC21 

👉Click here: @CexyNature https://t.co/zISCzrn5nH""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453310326200578051""",https://twitter.com/MangroveTracker/status/1453310326200578051,"27 Oct 2021 10:39:17","""We are currently exploring the causes of the loss and gain in mangrove cover along with the governance of mangrove forests in Mumbai, and we would be happy to hear your comments and suggestions. Thanks for tuning in!
#CWTC21 5/5""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453309823907360768""",https://twitter.com/AlyssaGiffin/status/1453309823907360768,"27 Oct 2021 10:37:17","""Coastal wetlands are under threat across the 🌎

A robust #theoryofchange that identifies 

#opportunities for #action 

is needed to guide #conservation and ensure high #returnoninvestment

#CWTC21 1/5 https://t.co/G89f2GUGS1""",ReTweet,"""Twitter for Android""",12,0,"""""",English,"""1015909307416637440""","""Alyssa Giffin""",AlyssaGiffin,"""PhD Researcher @Griffith_Uni | Ecosystem-based Adaptation | Marine Ecology | Conservation Planning""",Non-Verified,https://twitter.com/AlyssaGiffin,328,571,"08-Jul-2018 10:43:48"
"""1453309699831459840""",https://twitter.com/AlyssaGiffin/status/1453309699831459840,"27 Oct 2021 10:36:48","""Coastal wetlands don’t get enough attention in the international policy arena – think #SGDs #CBD – but why? 

We looked at the inclusion of wetlands in global #ecosystem assessment frameworks and highlight gaps in data that hinder uptake

#CWTC21 1/5""",ReTweet,"""Twitter for Android""",23,0,"""""",English,"""1015909307416637440""","""Alyssa Giffin""",AlyssaGiffin,"""PhD Researcher @Griffith_Uni | Ecosystem-based Adaptation | Marine Ecology | Conservation Planning""",Non-Verified,https://twitter.com/AlyssaGiffin,328,571,"08-Jul-2018 10:43:48"
